date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,eventNumber,totalEvents,sportEventNumber,totalSportEvents,sex,eventType,description,eventOrder,eventTotalInSession
2028-07-25,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-25T19:00:00-07:00,2028-07-25T22:45:00-07:00,2028-07-26T02:00:00+00:00,2028-07-26T05:45:00+00:00,225,665,845,4,13,1353,1856,25,108,Men,Final,Men's Greco-Roman 130kg Gold Medal Match,7,9
2028-07-25,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-25T19:00:00-07:00,2028-07-25T22:45:00-07:00,2028-07-26T02:00:00+00:00,2028-07-26T05:45:00+00:00,225,665,845,4,13,1354,1856,26,108,Women,Bronze,Women's Freestyle 50kg Bronze Medal Match,8,9
2028-07-25,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-25T19:00:00-07:00,2028-07-25T22:45:00-07:00,2028-07-26T02:00:00+00:00,2028-07-26T05:45:00+00:00,225,665,845,4,13,1355,1856,27,108,Women,Final,Women's Freestyle 50kg Gold Medal Match,9,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1406,1856,28,108,Men,Repechage,Men's Greco-Roman 77kg Repechage,1,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1407,1856,29,108,Women,Repechage,Women's Freestyle 53kg Repechage,2,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1408,1856,30,108,Men,Repechage,Men's Greco-Roman 97kg Repechage,3,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1409,1856,31,108,Men,N/A,Men's Greco-Roman 67kg Round of 16,4,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1410,1856,32,108,Women,N/A,Women's Freestyle 57kg Round of 16,5,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1411,1856,33,108,Men,N/A,Men's Greco-Roman 87kg Round of 16,6,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1412,1856,34,108,Men,Quarterfinal,Men's Greco-Roman 67kg Quarterfinal,7,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1413,1856,35,108,Women,Quarterfinal,Women's Freestyle 57kg Quarterfinal,8,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,1414,1856,36,108,Men,Quarterfinal,Men's Greco-Roman 87kg Quarterfinal,9,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1455,1856,37,108,Men,Semifinal,Men's Greco-Roman 67kg Semifinal,1,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1456,1856,38,108,Men,Semifinal,Men's Greco-Roman 87kg Semifinal,2,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1457,1856,39,108,Women,Semifinal,Women's Freestyle 57kg Semifinal,3,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1458,1856,40,108,Men,Bronze,Men's Greco-Roman 77kg Bronze Medal Match,4,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1459,1856,41,108,Men,Final,Men's Greco-Roman 77kg Gold Medal Match,5,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1460,1856,42,108,Men,Bronze,Men's Greco-Roman 97kg Bronze Medal Match,6,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1461,1856,43,108,Men,Final,Men's Greco-Roman 97kg Gold Medal Match,7,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1462,1856,44,108,Women,Bronze,Women's Freestyle 53kg Bronze Medal Match,8,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,1463,1856,45,108,Women,Final,Women's Freestyle 53kg Gold Medal Match,9,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1532,1856,46,108,Men,Repechage,Men's Greco-Roman 67kg Repechage,1,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1533,1856,47,108,Women,Repechage,Women's Freestyle 57kg Repechage,2,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1534,1856,48,108,Men,Repechage,Men's Greco-Roman 87kg Repechage,3,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1535,1856,49,108,Men,N/A,Men's Freestyle 57kg Round of 16,4,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1536,1856,50,108,Women,N/A,Women's Freestyle 62kg Round of 16,5,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1537,1856,51,108,Men,N/A,Men's Freestyle 86kg Round of 16,6,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1538,1856,52,108,Men,Quarterfinal,Men's Freestyle 57kg Quarterfinal,7,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1539,1856,53,108,Women,Quarterfinal,Women's Freestyle 62kg Quarterfinal,8,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,1540,1856,54,108,Men,Quarterfinal,Men's Freestyle 86kg Quarterfinal,9,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-27T19:00:00-07:00,2028-07-27T22:45:00-07:00,2028-07-28T02:00:00+00:00,2028-07-28T05:45:00+00:00,225,754,845,8,13,1586,1856,55,108,Men,Semifinal,Men's Freestyle 57kg Semifinal,1,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-27T19:00:00-07:00,2028-07-27T22:45:00-07:00,2028-07-28T02:00:00+00:00,2028-07-28T05:45:00+00:00,225,754,845,8,13,1587,1856,56,108,Men,Semifinal,Men's Freestyle 86kg Semifinal,2,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-27T19:00:00-07:00,2028-07-27T22:45:00-07:00,2028-07-28T02:00:00+00:00,2028-07-28T05:45:00+00:00,225,754,845,8,13,1588,1856,57,108,Women,Semifinal,Women's Freestyle 62kg Semifinal,3,9
