date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,numEventsInSession
2028-07-16,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-16T14:00:00-07:00,2028-07-16T16:00:00-07:00,2028-07-16T21:00:00+00:00,2028-07-16T23:00:00+00:00,120,140,845,1,20,2
2028-07-16,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-16T17:30:00-07:00,2028-07-16T19:30:00-07:00,2028-07-17T00:30:00+00:00,2028-07-17T02:30:00+00:00,120,154,845,2,20,2
2028-07-16,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-16T21:00:00-07:00,2028-07-16T23:00:00-07:00,2028-07-17T04:00:00+00:00,2028-07-17T06:00:00+00:00,120,168,845,3,20,2
2028-07-17,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00-07:00,2028-07-17T21:00:00+00:00,2028-07-17T23:00:00+00:00,120,198,845,4,20,2
2028-07-17,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-17T17:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-18T00:30:00+00:00,2028-07-18T02:30:00+00:00,120,213,845,5,20,2
2028-07-17,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-17T21:00:00-07:00,2028-07-17T23:00:00-07:00,2028-07-18T04:00:00+00:00,2028-07-18T06:00:00+00:00,120,225,845,6,20,2
2028-07-18,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-18T14:00:00-07:00,2028-07-18T16:00:00-07:00,2028-07-18T21:00:00+00:00,2028-07-18T23:00:00+00:00,120,259,845,7,20,2
2028-07-18,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-18T17:30:00-07:00,2028-07-18T19:30:00-07:00,2028-07-19T00:30:00+00:00,2028-07-19T02:30:00+00:00,120,273,845,8,20,2
2028-07-18,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-18T21:00:00-07:00,2028-07-18T23:00:00-07:00,2028-07-19T04:00:00+00:00,2028-07-19T06:00:00+00:00,120,288,845,9,20,2
2028-07-19,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-19T14:00:00-07:00,2028-07-19T16:00:00-07:00,2028-07-19T21:00:00+00:00,2028-07-19T23:00:00+00:00,120,326,845,10,20,2
2028-07-19,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-19T17:30:00-07:00,2028-07-19T19:30:00-07:00,2028-07-20T00:30:00+00:00,2028-07-20T02:30:00+00:00,120,339,845,11,20,2
2028-07-19,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-19T21:00:00-07:00,2028-07-19T23:00:00-07:00,2028-07-20T04:00:00+00:00,2028-07-20T06:00:00+00:00,120,353,845,12,20,2
2028-07-20,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-20T14:00:00-07:00,2028-07-20T16:00:00-07:00,2028-07-20T21:00:00+00:00,2028-07-20T23:00:00+00:00,120,382,845,13,20,2
2028-07-20,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-20T17:30:00-07:00,2028-07-20T19:30:00-07:00,2028-07-21T00:30:00+00:00,2028-07-21T02:30:00+00:00,120,396,845,14,20,2
2028-07-20,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-20T21:00:00-07:00,2028-07-20T23:00:00-07:00,2028-07-21T04:00:00+00:00,2028-07-21T06:00:00+00:00,120,409,845,15,20,2
2028-07-21,3x3 Basketball,Valley Complex 3,Valley,True,False,Preliminary,2028-07-21T14:00:00-07:00,2028-07-21T16:00:00-07:00,2028-07-21T21:00:00+00:00,2028-07-21T23:00:00+00:00,120,441,845,16,20,2
2028-07-21,3x3 Basketball,Valley Complex 3,Valley,True,False,Quarterfinal,2028-07-21T17:30:00-07:00,2028-07-21T19:30:00-07:00,2028-07-22T00:30:00+00:00,2028-07-22T02:30:00+00:00,120,453,845,17,20,2
2028-07-21,3x3 Basketball,Valley Complex 3,Valley,True,False,Quarterfinal,2028-07-21T21:00:00-07:00,2028-07-21T23:00:00-07:00,2028-07-22T04:00:00+00:00,2028-07-22T06:00:00+00:00,120,464,845,18,20,2
2028-07-22,3x3 Basketball,Valley Complex 3,Valley,True,False,Semifinal,2028-07-22T17:00:00-07:00,2028-07-22T19:00:00-07:00,2028-07-23T00:00:00+00:00,2028-07-23T02:00:00+00:00,120,507,845,19,20,2
2028-07-22,3x3 Basketball,Valley Complex 3,Valley,True,False,Final,2028-07-22T21:00:00-07:00,2028-07-22T23:30:00-07:00,2028-07-23T04:00:00+00:00,2028-07-23T06:30:00+00:00,150,521,845,20,20,4
2028-07-19,Archery,N/A,Carson,False,False,N/A,2028-07-19T09:30:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:30:00+00:00,2028-07-19T19:00:00+00:00,150,310,845,1,17,2
2028-07-19,Archery,N/A,Carson,False,False,N/A,2028-07-19T13:30:00-07:00,2028-07-19T16:30:00-07:00,2028-07-19T20:30:00+00:00,2028-07-19T23:30:00+00:00,180,325,845,2,17,2
2028-07-21,Archery,Carson Stadium,Carson,True,False,Final,2028-07-21T19:30:00-07:00,2028-07-21T23:15:00-07:00,2028-07-22T02:30:00+00:00,2028-07-22T06:15:00+00:00,225,460,845,3,17,5
2028-07-22,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-22T09:30:00-07:00,2028-07-22T12:35:00-07:00,2028-07-22T16:30:00+00:00,2028-07-22T19:35:00+00:00,185,483,845,4,17,4
2028-07-22,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-22T20:00:00-07:00,2028-07-22T22:40:00-07:00,2028-07-23T03:00:00+00:00,2028-07-23T05:40:00+00:00,160,518,845,5,17,4
2028-07-23,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-23T09:30:00-07:00,2028-07-23T12:35:00-07:00,2028-07-23T16:30:00+00:00,2028-07-23T19:35:00+00:00,185,533,845,6,17,4
2028-07-23,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-23T20:00:00-07:00,2028-07-23T22:40:00-07:00,2028-07-24T03:00:00+00:00,2028-07-24T05:40:00+00:00,160,564,845,7,17,4
2028-07-24,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-24T09:30:00-07:00,2028-07-24T12:35:00-07:00,2028-07-24T16:30:00+00:00,2028-07-24T19:35:00+00:00,185,580,845,8,17,2
2028-07-24,Archery,Carson Stadium,Carson,True,False,Final,2028-07-24T19:30:00-07:00,2028-07-24T23:10:00-07:00,2028-07-25T02:30:00+00:00,2028-07-25T06:10:00+00:00,220,614,845,9,17,4
2028-07-25,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-25T09:30:00-07:00,2028-07-25T12:35:00-07:00,2028-07-25T16:30:00+00:00,2028-07-25T19:35:00+00:00,185,630,845,10,17,2
2028-07-25,Archery,Carson Stadium,Carson,True,False,Final,2028-07-25T19:30:00-07:00,2028-07-25T23:10:00-07:00,2028-07-26T02:30:00+00:00,2028-07-26T06:10:00+00:00,220,666,845,11,17,4
2028-07-26,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-26T09:30:00-07:00,2028-07-26T12:05:00-07:00,2028-07-26T16:30:00+00:00,2028-07-26T19:05:00+00:00,155,682,845,12,17,1
2028-07-26,Archery,Carson Stadium,Carson,True,False,Final,2028-07-26T20:00:00-07:00,2028-07-26T23:10:00-07:00,2028-07-27T03:00:00+00:00,2028-07-27T06:10:00+00:00,190,710,845,13,17,4
2028-07-27,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-27T09:30:00-07:00,2028-07-27T11:15:00-07:00,2028-07-27T16:30:00+00:00,2028-07-27T18:15:00+00:00,105,724,845,14,17,1
2028-07-27,Archery,Carson Stadium,Carson,True,False,Final,2028-07-27T20:30:00-07:00,2028-07-27T22:50:00-07:00,2028-07-28T03:30:00+00:00,2028-07-28T05:50:00+00:00,140,759,845,15,17,4
2028-07-28,Archery,Carson Stadium,Carson,True,False,Preliminary,2028-07-28T09:30:00-07:00,2028-07-28T11:15:00-07:00,2028-07-28T16:30:00+00:00,2028-07-28T18:15:00+00:00,105,769,845,16,17,1
2028-07-28,Archery,Carson Stadium,Carson,True,False,Final,2028-07-28T20:30:00-07:00,2028-07-28T22:50:00-07:00,2028-07-29T03:30:00+00:00,2028-07-29T05:50:00+00:00,140,801,845,17,17,4
2028-07-15,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-15T11:30:00-07:00,2028-07-15T14:00:00-07:00,2028-07-15T18:30:00+00:00,2028-07-15T21:00:00+00:00,150,72,845,1,15,1
2028-07-15,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-15T15:30:00-07:00,2028-07-15T18:00:00-07:00,2028-07-15T22:30:00+00:00,2028-07-16T01:00:00+00:00,150,85,845,2,15,1
2028-07-15,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-15T19:30:00-07:00,2028-07-15T22:00:00-07:00,2028-07-16T02:30:00+00:00,2028-07-16T05:00:00+00:00,150,101,845,3,15,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T09:45:00-07:00,2028-07-16T13:35:00-07:00,2028-07-16T16:45:00+00:00,2028-07-16T20:35:00+00:00,230,127,845,4,15,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T15:05:00-07:00,2028-07-16T16:45:00-07:00,2028-07-16T22:05:00+00:00,2028-07-16T23:45:00+00:00,100,147,845,5,15,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T18:15:00-07:00,2028-07-16T19:55:00-07:00,2028-07-17T01:15:00+00:00,2028-07-17T02:55:00+00:00,100,158,845,6,15,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T21:25:00-07:00,2028-07-16T23:05:00-07:00,2028-07-17T04:25:00+00:00,2028-07-17T06:05:00+00:00,100,170,845,7,15,1
2028-07-17,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-17T17:15:00-07:00,2028-07-17T20:30:00-07:00,2028-07-18T00:15:00+00:00,2028-07-18T03:30:00+00:00,195,212,845,8,15,1
2028-07-18,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-18T18:00:00-07:00,2028-07-18T20:30:00-07:00,2028-07-19T01:00:00+00:00,2028-07-19T03:30:00+00:00,150,276,845,9,15,1
2028-07-19,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-19T18:00:00-07:00,2028-07-19T20:30:00-07:00,2028-07-20T01:00:00+00:00,2028-07-20T03:30:00+00:00,150,341,845,10,15,1
2028-07-20,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-20T18:00:00-07:00,2028-07-20T20:30:00-07:00,2028-07-21T01:00:00+00:00,2028-07-21T03:30:00+00:00,150,397,845,11,15,1
2028-07-22,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-22T11:30:00-07:00,2028-07-22T14:15:00-07:00,2028-07-22T18:30:00+00:00,2028-07-22T21:15:00+00:00,165,493,845,12,15,1
2028-07-23,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-23T11:00:00-07:00,2028-07-23T13:45:00-07:00,2028-07-23T18:00:00+00:00,2028-07-23T20:45:00+00:00,165,537,845,13,15,1
2028-07-24,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-24T11:00:00-07:00,2028-07-24T14:30:00-07:00,2028-07-24T18:00:00+00:00,2028-07-24T21:30:00+00:00,210,585,845,14,15,1
2028-07-25,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-25T16:00:00-07:00,2028-07-25T18:30:00-07:00,2028-07-25T23:00:00+00:00,2028-07-26T01:30:00+00:00,150,653,845,15,15,1
2028-07-25,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-25T11:00:00-07:00,2028-07-25T13:00:00-07:00,2028-07-25T18:00:00+00:00,2028-07-25T20:00:00+00:00,120,636,845,1,5,1
2028-07-26,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-26T11:00:00-07:00,2028-07-26T13:15:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:15:00+00:00,135,686,845,2,5,1
2028-07-27,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-27T11:00:00-07:00,2028-07-27T12:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T19:30:00+00:00,90,728,845,3,5,1
2028-07-28,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-28T11:00:00-07:00,2028-07-28T12:30:00-07:00,2028-07-28T18:00:00+00:00,2028-07-28T19:30:00+00:00,90,774,845,4,5,1
2028-07-29,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-29T10:45:00-07:00,2028-07-29T12:30:00-07:00,2028-07-29T17:45:00+00:00,2028-07-29T19:30:00+00:00,105,817,845,5,5,1
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,7
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,8
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T09:35:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:35:00+00:00,2028-07-19T19:00:00+00:00,145,312,845,9,17,6
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T16:00:00-07:00,2028-07-19T18:40:00-07:00,2028-07-19T23:00:00+00:00,2028-07-20T01:40:00+00:00,160,334,845,10,17,7
2028-07-20,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-20T09:30:00-07:00,2028-07-20T12:00:00-07:00,2028-07-20T16:30:00+00:00,2028-07-20T19:00:00+00:00,150,369,845,11,17,5
2028-07-20,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-20T15:30:00-07:00,2028-07-20T18:30:00-07:00,2028-07-20T22:30:00+00:00,2028-07-21T01:30:00+00:00,180,389,845,12,17,8
2028-07-21,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-21T09:35:00-07:00,2028-07-21T12:25:00-07:00,2028-07-21T16:35:00+00:00,2028-07-21T19:25:00+00:00,170,425,845,13,17,6
2028-07-21,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-21T16:15:00-07:00,2028-07-21T19:20:00-07:00,2028-07-21T23:15:00+00:00,2028-07-22T02:20:00+00:00,185,448,845,14,17,8
2028-07-22,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-22T14:05:00-07:00,2028-07-22T18:20:00-07:00,2028-07-22T21:05:00+00:00,2028-07-23T01:20:00+00:00,255,502,845,15,17,10
2028-07-23,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-23T15:35:00-07:00,2028-07-23T18:10:00-07:00,2028-07-23T22:35:00+00:00,2028-07-24T01:10:00+00:00,155,552,845,16,17,9
2028-07-24,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-24T16:35:00-07:00,2028-07-24T18:25:00-07:00,2028-07-24T23:35:00+00:00,2028-07-25T01:25:00+00:00,110,603,845,17,17,6
2028-07-27,Athletics (Race Walk),TBD,TBD,True,False,Final,2028-07-27T07:30:00-07:00,2028-07-27T11:35:00-07:00,2028-07-27T14:30:00+00:00,2028-07-27T18:35:00+00:00,245,717,845,1,1,2
2028-07-29,Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,True,False,Final,2028-07-29T07:15:00-07:00,2028-07-29T10:15:00-07:00,2028-07-29T14:15:00+00:00,2028-07-29T17:15:00+00:00,180,806,845,1,2,1
2028-07-30,Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,True,False,Final,2028-07-30T07:15:00-07:00,2028-07-30T10:15:00-07:00,2028-07-30T14:15:00+00:00,2028-07-30T17:15:00+00:00,180,839,845,2,2,1
2028-07-15,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-15T08:00:00-07:00,2028-07-15T12:15:00-07:00,2028-07-15T15:00:00+00:00,2028-07-15T19:15:00+00:00,255,56,845,1,26,5
2028-07-15,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-15T14:00:00-07:00,2028-07-15T16:35:00-07:00,2028-07-15T21:00:00+00:00,2028-07-15T23:35:00+00:00,155,79,845,2,26,4
2028-07-15,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-15T18:30:00-07:00,2028-07-15T23:05:00-07:00,2028-07-16T01:30:00+00:00,2028-07-16T06:05:00+00:00,275,93,845,3,26,4
2028-07-16,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-16T08:00:00-07:00,2028-07-16T11:25:00-07:00,2028-07-16T15:00:00+00:00,2028-07-16T18:25:00+00:00,205,118,845,4,26,5
2028-07-16,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-16T14:00:00-07:00,2028-07-16T16:35:00-07:00,2028-07-16T21:00:00+00:00,2028-07-16T23:35:00+00:00,155,141,845,5,26,5
2028-07-16,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-16T18:00:00-07:00,2028-07-16T23:05:00-07:00,2028-07-17T01:00:00+00:00,2028-07-17T06:05:00+00:00,305,155,845,6,26,5
2028-07-17,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-17T08:00:00-07:00,2028-07-17T11:25:00-07:00,2028-07-17T15:00:00+00:00,2028-07-17T18:25:00+00:00,205,174,845,7,26,5
2028-07-17,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-17T14:00:00-07:00,2028-07-17T16:35:00-07:00,2028-07-17T21:00:00+00:00,2028-07-17T23:35:00+00:00,155,199,845,8,26,5
2028-07-17,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-17T19:00:00-07:00,2028-07-17T23:05:00-07:00,2028-07-18T02:00:00+00:00,2028-07-18T06:05:00+00:00,245,217,845,9,26,5
2028-07-18,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-18T08:00:00-07:00,2028-07-18T11:25:00-07:00,2028-07-18T15:00:00+00:00,2028-07-18T18:25:00+00:00,205,237,845,10,26,4
2028-07-18,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-18T14:00:00-07:00,2028-07-18T16:35:00-07:00,2028-07-18T21:00:00+00:00,2028-07-18T23:35:00+00:00,155,260,845,11,26,3
2028-07-18,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-18T19:00:00-07:00,2028-07-18T23:05:00-07:00,2028-07-19T02:00:00+00:00,2028-07-19T06:05:00+00:00,245,279,845,12,26,4
2028-07-19,Badminton,Galen Center,Exposition Park,True,False,Quarterfinal,2028-07-19T08:00:00-07:00,2028-07-19T11:45:00-07:00,2028-07-19T15:00:00+00:00,2028-07-19T18:45:00+00:00,225,301,845,13,26,3
2028-07-19,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-19T14:00:00-07:00,2028-07-19T16:35:00-07:00,2028-07-19T21:00:00+00:00,2028-07-19T23:35:00+00:00,155,327,845,14,26,2
2028-07-19,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-19T19:00:00-07:00,2028-07-19T23:05:00-07:00,2028-07-20T02:00:00+00:00,2028-07-20T06:05:00+00:00,245,345,845,15,26,2
2028-07-20,Badminton,Galen Center,Exposition Park,True,False,Semifinal,2028-07-20T08:00:00-07:00,2028-07-20T12:25:00-07:00,2028-07-20T15:00:00+00:00,2028-07-20T19:25:00+00:00,265,358,845,16,26,3
2028-07-20,Badminton,Galen Center,Exposition Park,True,False,Preliminary,2028-07-20T14:00:00-07:00,2028-07-20T17:25:00-07:00,2028-07-20T21:00:00+00:00,2028-07-21T00:25:00+00:00,205,383,845,17,26,2
2028-07-20,Badminton,Galen Center,Exposition Park,True,False,Quarterfinal,2028-07-20T20:00:00-07:00,2028-07-20T23:25:00-07:00,2028-07-21T03:00:00+00:00,2028-07-21T06:25:00+00:00,205,405,845,18,26,2
2028-07-21,Badminton,Galen Center,Exposition Park,True,False,Final,2028-07-21T08:00:00-07:00,2028-07-21T13:05:00-07:00,2028-07-21T15:00:00+00:00,2028-07-21T20:05:00+00:00,305,417,845,19,26,3
2028-07-21,Badminton,Galen Center,Exposition Park,True,False,Semifinal,2028-07-21T16:00:00-07:00,2028-07-21T23:05:00-07:00,2028-07-21T23:00:00+00:00,2028-07-22T06:05:00+00:00,425,445,845,20,26,2
2028-07-22,Badminton,Galen Center,Exposition Park,True,False,Final,2028-07-22T08:00:00-07:00,2028-07-22T10:45:00-07:00,2028-07-22T15:00:00+00:00,2028-07-22T17:45:00+00:00,165,473,845,21,26,2
2028-07-22,Badminton,Galen Center,Exposition Park,True,False,Quarterfinal,2028-07-22T18:30:00-07:00,2028-07-22T23:15:00-07:00,2028-07-23T01:30:00+00:00,2028-07-23T06:15:00+00:00,285,512,845,22,26,1
2028-07-23,Badminton,Galen Center,Exposition Park,True,False,Final,2028-07-23T08:00:00-07:00,2028-07-23T11:35:00-07:00,2028-07-23T15:00:00+00:00,2028-07-23T18:35:00+00:00,215,525,845,23,26,2
2028-07-23,Badminton,Galen Center,Exposition Park,True,False,Bronze,2028-07-23T19:30:00-07:00,2028-07-23T23:25:00-07:00,2028-07-24T02:30:00+00:00,2028-07-24T06:25:00+00:00,235,562,845,24,26,2
2028-07-24,Badminton,Galen Center,Exposition Park,True,False,Final,2028-07-24T08:00:00-07:00,2028-07-24T10:45:00-07:00,2028-07-24T15:00:00+00:00,2028-07-24T17:45:00+00:00,165,571,845,25,26,2
2028-07-24,Badminton,Galen Center,Exposition Park,True,False,Final,2028-07-24T20:30:00-07:00,2028-07-24T23:15:00-07:00,2028-07-25T03:30:00+00:00,2028-07-25T06:15:00+00:00,165,617,845,26,26,2
2028-07-13,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-13T11:00:00-07:00,2028-07-13T14:00:00-07:00,2028-07-13T18:00:00+00:00,2028-07-13T21:00:00+00:00,180,35,845,1,12,1
2028-07-13,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-13T19:00:00-07:00,2028-07-13T22:00:00-07:00,2028-07-14T02:00:00+00:00,2028-07-14T05:00:00+00:00,180,43,845,2,12,1
2028-07-15,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-15T11:00:00-07:00,2028-07-15T14:00:00-07:00,2028-07-15T18:00:00+00:00,2028-07-15T21:00:00+00:00,180,71,845,3,12,1
2028-07-15,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-15T19:00:00-07:00,2028-07-15T22:00:00-07:00,2028-07-16T02:00:00+00:00,2028-07-16T05:00:00+00:00,180,95,845,4,12,1
2028-07-16,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-16T11:00:00-07:00,2028-07-16T14:00:00-07:00,2028-07-16T18:00:00+00:00,2028-07-16T21:00:00+00:00,180,134,845,5,12,1
2028-07-16,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-16T19:00:00-07:00,2028-07-16T22:00:00-07:00,2028-07-17T02:00:00+00:00,2028-07-17T05:00:00+00:00,180,160,845,6,12,1
2028-07-17,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-17T11:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T18:00:00+00:00,2028-07-17T21:00:00+00:00,180,191,845,7,12,1
2028-07-17,Baseball,Dodger Stadium,DTLA,True,False,Preliminary,2028-07-17T19:00:00-07:00,2028-07-17T22:00:00-07:00,2028-07-18T02:00:00+00:00,2028-07-18T05:00:00+00:00,180,218,845,8,12,1
2028-07-18,Baseball,Dodger Stadium,DTLA,True,False,Semifinal,2028-07-18T11:00:00-07:00,2028-07-18T14:00:00-07:00,2028-07-18T18:00:00+00:00,2028-07-18T21:00:00+00:00,180,251,845,9,12,1
2028-07-18,Baseball,Dodger Stadium,DTLA,True,False,Semifinal,2028-07-18T19:00:00-07:00,2028-07-18T22:00:00-07:00,2028-07-19T02:00:00+00:00,2028-07-19T05:00:00+00:00,180,280,845,10,12,1
2028-07-19,Baseball,Dodger Stadium,DTLA,True,False,Bronze,2028-07-19T11:00:00-07:00,2028-07-19T14:00:00-07:00,2028-07-19T18:00:00+00:00,2028-07-19T21:00:00+00:00,180,317,845,11,12,1
2028-07-19,Baseball,Dodger Stadium,DTLA,True,False,Final,2028-07-19T19:00:00-07:00,2028-07-19T22:30:00-07:00,2028-07-20T02:00:00+00:00,2028-07-20T05:30:00+00:00,210,346,845,12,12,1
2028-07-23,Softball,OKC Softball Park,OKC,True,True,Preliminary,2028-07-23T09:00:00-05:00,2028-07-23T11:30:00-05:00,2028-07-23T14:00:00+00:00,2028-07-23T16:30:00+00:00,150,524,845,1,17,1
2028-07-23,Softball,OKC Softball Park,OKC,True,True,Preliminary,2028-07-23T16:00:00-05:00,2028-07-23T18:30:00-05:00,2028-07-23T21:00:00+00:00,2028-07-23T23:30:00+00:00,150,548,845,2,17,1
2028-07-23,Softball,OKC Softball Park,OKC,True,True,Preliminary,2028-07-23T20:00:00-05:00,2028-07-23T22:30:00-05:00,2028-07-24T01:00:00+00:00,2028-07-24T03:30:00+00:00,150,557,845,3,17,1
